Country,Province,Lat,Long,Confirmed_2023,Confirmed_2021,Confirmed_2022
US,Colorado,40.67311306,-120.5935099,262823,15786,7936
US,Florida,38.88133511,-105.1614893,13832,1274,11595
US,Iowa,38.07809328,-86.63741946,2555,9391,2034
US,Iowa,38.01519732,-87.0079644,10644,2630,10203
US,Iowa,43.0600053,-92.78940097,33726,545,1000
US,Kansas,41.21842119,-91.26102611,12047,5326,3654
US,Kansas,42.73305373,-93.73515113,19175,1450,3963
US,Kentucky,37.55862897,-95.30670046,3040,5291,2697
US,Michigan,44.63899297,-86.01608482,15470,1935,3212
US,Minnesota,46.60962049,-93.4116826,1709,2351,2775
US,Missouri,32.01744532,-89.50644846,5772,2500,29134
US,North Carolina,36.0688473,-76.96545943,6773,610,4463
US,South Dakota,34.22333378,-82.46170658,4250,266,2360
US,South Dakota,33.66926881,-80.77722168,5736,1184,7046
US,Texas,30.31120597,-96.97045773,4388,976,4456
US,Texas,30.78548982,-93.74408813,46541,384,6272
US,Virginia,37.97850256,-77.96274807,7698,1989,3465
US,Washington,37.22554789,-78.43597949,3493,12820,5506
US,West Virginia,38.06451466,-78.90293905,10958,1924,9546
US,West Virginia,47.7361335,-119.692937,6825,2271,3940
US,Arkansas,33.19153461,-91.7698471,9800,1445,55427
US,California,34.78498904,-90.78383866,5919,3727,3996
US,California,35.21413234,-93.71951016,9273,1290,7444
US,Georgia,32.15328841,-81.8870105,16628,1173,3769
US,Idaho,32.40422134,-82.56904553,5968,2393,1653
US,Iowa,42.38353877,-93.23654611,83170,1056,34562
US,Kentucky,37.19324632,-100.8507201,5523,1398,2724
US,Maryland,32.36918118,-91.23973355,11238,4353,0
US,Mississippi,43.67142874,-92.75234549,6236,1241,1412
US,New York,36.60569702,-104.6472674,2597,1041,37825
US,Pennsylvania,36.42316318,-99.26283045,59727,690,3100
US,Tennessee,43.33749164,-102.5555498,3932,1551,20946
US,Texas,32.79868409,-94.3566123,0,1396,6865
US,Rivne Oblast,44.30360275,-91.35893614,2299,4151,1535
Japan,Yamaguchi,38.448396,140.102154,68985,2133,13386
US,Georgia,29.31829741,-82.74007147,4812,7983,4253
US,Georgia,30.16548905,-84.39895211,34324,639,13351
US,Indiana,39.39133527,-88.80611122,10176,430,5304
US,Iowa,40.95610449,-87.39635768,2354,1637,5311
US,Kentucky,38.44188174,-84.32869741,24264,3548,7342
US,Michigan,44.6846864,-83.59507875,7037,1717,1323
US,Mississippi,43.67434621,-95.75329576,22866,10653,637
US,North Carolina,35.48544173,-77.67578087,7448,1020,2317
US,Oregon,35.94530008,-97.94193268,8115,1412,2281
US,Tennessee,44.56676791,-102.7162741,11201,1284,845
US,Texas,29.622098,-96.5273805,1789,909,4608
US,Texas,31.8314342,-99.97616148,925,472,24249
US,Virginia,28.86617238,-99.76050829,3198,648,4313
US,Virginia,44.85627605,-72.91249563,3368,1095,4363
US,West Virginia,48.14713305,-122.5216407,1289,957,3511
US,West Virginia,47.12521214,-120.679439,7095,1491,5156
US,West Virginia,39.1307219,-80.00350858,38251,1183,2572
US,Wisconsin,37.38002939,-81.65083669,6408,1457,2094
Colombia,,4.4234,-69.2878,6280,1446,3898
Sao Tome and Principe,,0.1864,6.6131,5425,2485,2477
US,California,33.59035001,-91.71777921,6843,727,2981
US,California,36.09604046,-91.90847954,3753,983,8831
US,Illinois,42.68891267,-114.2655033,3004,699,2315
US,Illinois,38.75388572,-88.48914513,5603,1141,2073
US,Illinois,39.08869046,-90.35393073,3253,1785,1775
US,Indiana,40.43781032,-85.00576229,4940,2914,3114
US,Iowa,43.28383218,-91.37860922,12570,1033,2774
US,Iowa,42.03617207,-94.86032705,3512,11186,8991
US,Iowa,42.86271799,-91.8441231,3123,2593,3718
US,Iowa,40.98767962,-91.54436349,2632,792,16830
US,Kentucky,38.00671029,-84.99171713,4726,1559,1357
US,Kentucky,37.54567114,-85.70138352,3974,2878,1152
US,Louisiana,29.89946234,-91.06461642,13644,16659,3295
US,Michigan,38.87172293,-75.82904158,4960,1076,7448
US,Michigan,38.1163542,-75.75118623,26470,584,3364
US,Missouri,31.17161885,-88.99281835,1787,1260,20583
US,Nebraska,40.85486962,-99.07500296,1803,975,1934
US,Oregon,34.48116015,-97.06826283,4693,1749,3148
US,Texas,36.13248031,-84.64880098,10949,2716,2783
US,Texas,29.88548725,-96.27736949,4642,4037,2000
US,Texas,33.61886692,-95.04841765,30459,1285,1055
US,Virginia,38.7464321,-77.48509905,2638,1048,1352
US,Wisconsin,38.172154,-82.07017953,4865,549,2000
France,Wallis and Futuna,18.0708,-63.0501,4137,682,1826
US,California,33.95317155,-91.74002806,2890,770,2766
US,Colorado,37.57250606,-105.7885451,1602,3584,2386
US,Florida,29.95079741,-82.16611613,2016,1591,3154
US,Georgia,30.78371028,-82.13951596,2987,614,2667
US,Georgia,31.32155345,-84.90255207,2725,1373,4469
US,Idaho,31.77527543,-84.44069698,3929,819,1658
US,Indiana,37.22078441,-88.71036614,3225,3366,2093
US,Indiana,39.62265059,-90.8877017,4964,724,1431
US,Iowa,39.08952258,-87.41414469,3776,41670,2580
US,Kentucky,39.78345387,-96.01392079,6394,8327,3687
US,Kentucky,37.41866422,-83.99825483,2288,1212,6835
US,Massachusetts,31.94449367,-92.63789413,3025,367,2542
US,Mississippi,31.17467303,-90.80501621,2071,1041,22163
US,Missouri,33.49419589,-89.61729103,4258,14197,4430
US,Missouri,38.844478,-92.80896081,5454,950,1630
US,Missouri,40.11406587,-93.56509276,10202,4355,3224
US,Missouri,39.87001769,-93.10704106,4274,8033,6377
US,Nebraska,46.23397237,-106.729288,43973,1762,36894
US,North Carolina,44.74530905,-73.67875352,6361,547,1983
US,North Carolina,36.43296207,-81.49862729,2431,751,1365
US,Pennsylvania,44.64252874,-123.869912,4292,1034,2224
US,South Dakota,41.5642026,-71.26569799,9019,456,2544
US,Texas,28.90705334,-97.85960149,63367,3144,4014
US,Texas,33.11304005,-94.73255695,2900,3836,6067
US,Texas,30.78097267,-102.7241261,2120,1893,7127
US,Virginia,36.6163024,-82.16359122,3109,384,2477
US,Virginia,38.02679129,-77.34901405,3619,4455,1977
US,West Virginia,39.17054517,-78.17325058,5676,1104,1335
US,Wisconsin,39.32103553,-78.60826476,8728,1386,1536
US,Cayman Islands,44.52405055,-107.9960365,11115,12339,1705
US,Alaska,33.77995024,-88.09668032,3944,528,7261
US,California,35.51202821,-93.89299569,2780,1530,2685
US,Illinois,40.59706922,-88.22350769,2036,683,1122
US,Iowa,40.74324454,-92.86865906,2156,594,2881
US,Kentucky,37.6388668,-84.53289319,2540,1268,1630
US,Michigan,39.24976208,-76.04741541,11112,291,5187
US,Missouri,37.6811355,-93.02127031,3830,2229,1288
US,Montana,36.2130572,-89.78742322,1537,971,88596
US,North Carolina,42.19837623,-74.96709306,3780,1057,17596
US,Texas,36.03958805,-87.77992872,2357,5493,2690
US,Texas,31.89978581,-97.63613524,6974,238,865
US,Texas,32.29760619,-99.37326312,1894,189,1866
US,Texas,29.70972016,-94.67154501,144912,1764,30650
US,Texas,31.76736834,-99.45240766,27590,284,2170
US,Alaska,33.67679204,-85.52005899,4524,195,6513
US,Florida,37.33859579,-108.5958857,1301,647,14727
US,Georgia,33.31535543,-83.68844964,2816,864,3060
US,Iowa,38.60219804,-86.1049363,48001,523,1069
US,Iowa,43.37787725,-95.1510206,3101,150,2516
US,Iowa,42.38382428,-93.70197703,8767,2663,2191
US,Michigan,45.52625509,-84.89083249,22821,3454,1071
US,Minnesota,45.58038692,-87.55370409,4558,231,7089
US,Nevada,41.04658298,-100.7475374,1502,1274,9339
US,Pennsylvania,44.14230227,-120.356297,3,738,4295
US,South Dakota,33.77221995,-81.96231108,3130,6196,963
US,Texas,35.36979721,-85.41022136,1664,240,8033
US,Texas,31.32323325,-103.6903896,10198,114,2428
US,Dnipropetrovsk Oblast,44.71850291,-92.4224416,14334,3231,3010
US,Colorado,41.59198861,-122.5407434,6653,1059,21792
US,Iowa,39.8523352,-87.46160542,1494,5482,1323
US,Iowa,42.47104597,-91.3664492,11928,5182,2912
US,Kentucky,37.32533118,-84.92726209,3425,1835,2691
US,Montana,36.62869595,-94.34867205,4432,1841,1414
US,Pennsylvania,45.94464254,-123.0890898,32516,335,2978
US,Texas,30.49273808,-96.62158484,2015,206,691
US,Texas,27.68184592,-98.50864568,3988,912,4732
US,Virginia,38.99617072,-110.7013958,5021,523,2947
US,Wisconsin,44.94562799,-91.8962481,2540,95,2030
US,Poltava Oblast,45.21179252,-90.5004405,4949,471,12935
US,,44.79048913,-106.8862389,1211,188,468
Japan,Oita,37.521819,138.918647,7553,434,643
Japan,Yamagata,33.911879,135.505446,5438,2707,4076
US,Alaska,31.43401703,-86.99320044,3115,364,513
US,Florida,30.33060121,-82.28467476,22135,162,380
US,Georgia,32.15630737,-83.79746561,785,1039,1435
US,Idaho,32.74976524,-81.60779441,981,1206,1822
US,Idaho,32.67435595,-83.43078662,7257,151,1649
US,Idaho,31.97496928,-83.43438555,724,39696,360
US,Kansas,38.99871131,-96.7577178,568,507,6985
US,Kentucky,37.23682549,-97.47721621,2415,564,7876
US,Louisiana,36.99308373,-85.06070117,2608,178,526
US,Michigan,46.40862701,-89.69377193,2785,1993,3527
US,Minnesota,44.33352407,-86.05626916,543,127,1775
US,Minnesota,43.98992088,-85.32566756,12291,5118,14599
US,Mississippi,44.35291112,-94.24710352,14793,217,480
US,Nebraska,41.58071748,-96.65598179,776,534,388
US,Ohio,48.34522353,-103.4793387,5803,276,5210
US,South Dakota,34.00795823,-81.72713237,2803,3404,1602
US,Tennessee,43.3109081,-97.14865776,33273,701,8758
US,Texas,36.28590426,-83.83651902,667,855,7851
US,Virginia,37.07544585,-77.63451754,678,2385,4773
US,Virginia,36.65677234,-81.23215889,8301,400,5435
US,Wisconsin,38.01974191,-81.69888019,2406,1880,625
US,California,36.04188196,-91.10867198,13183,401,390
US,California,33.99780401,-94.2424869,11997,2316,1602
US,Georgia,31.80405727,-82.6372487,8047,404,972
US,Georgia,32.79248718,-81.96040187,11203,201,235
US,Iowa,42.08011739,-92.06463573,918,1354,1195
US,Kansas,38.86600962,-97.15532383,746,1229,353
US,Louisiana,37.55218078,-85.26898542,2748,306,1281
US,Mississippi,43.98772283,-91.78081305,1384,1165,6383
US,Missouri,38.25271289,-94.34113157,390,836,715
US,Missouri,37.60663134,-91.50790473,2140,195,296
US,Nebraska,48.70513576,-112.9934235,544,421,2672
US,Ohio,40.29380509,-81.09068544,1887,1012,3238
US,Oklahoma,35.88494195,-94.65859267,11583,585,627
US,Virginia,37.60308293,-79.14548696,1104,1151,92698
US,California,35.56759135,-93.46036368,491,686,994
US,Georgia,31.55456473,-82.45936528,4570,256,1449
US,Georgia,32.70211082,-82.66166794,5611,7041,467
US,Iowa,42.84443388,-91.34133693,936,578,4390
US,Kansas,42.03621213,-93.46499005,174328,820,224
US,Maine,32.30251776,-92.55692092,1365,4917,12255
US,Michigan,44.59816444,-68.38401854,2266,533,448
US,Michigan,38.76618159,-76.10882561,755,343,1938
US,Michigan,46.29552653,-84.54353449,7771,727,614
US,Minnesota,46.95043611,-94.32603968,366,4552,6591
US,New York,32.73911281,-108.3827845,23665,515,2226
US,New York,33.13028233,-107.1925893,725,40608,1972
US,North Carolina,36.081519,-78.28708884,3384,3533,5464
US,Pennsylvania,45.30915495,-118.0068979,1008,11929,829
US,South Dakota,33.21927586,-81.05659969,11754,388,5360
US,Tennessee,35.38433717,-85.72142731,3931,545,931
US,Texas,36.4552395,-81.84886538,2919,216,6135
US,Texas,36.25359775,-85.95411046,9312,280,979
US,Texas,29.74619598,-99.24598147,1347,161,487
US,Vermont,31.0879489,-95.1367187,9377,487,2462
US,Virginia,38.03527919,-78.48569588,1735,1393,3384
US,Wisconsin,38.769899,-79.87919615,10789,904,590
US,Alabama,34.17805983,-85.60638968,1740,295,1679
US,Arkansas,34.29145151,-91.37277296,712,0,2630
US,Georgia,31.16068491,-83.42947229,3742,452,580
US,Montana,39.3537468,-93.98905745,6011,161,901
US,Nebraska,42.39040144,-96.56656425,883,440,0
US,Texas,32.30468633,-102.6376548,2425,182,1659
US,Wisconsin,38.9947249,-80.49988181,4736,685,1079
Japan,Kanagawa,31.009484,130.430665,1000,119,3644
Japan,Tokyo,33.919178,134.242091,1429,15892,1475
US,Alaska,31.51148016,-85.24267944,0,1202,591
US,Arizona,31.56729412,-87.36995001,2556,1153,13839
US,Arkansas,34.04613432,-93.17484713,1667,971,1014
US,Indiana,38.42955355,-88.42586459,6964,233,1813
US,Indiana,39.39561833,-87.11723506,2233,2536,9009
US,Kansas,38.56443815,-95.28644341,762,505,1015
US,Kansas,37.19113093,-95.29849679,22234,1787,608
US,Louisiana,36.73874143,-84.48102924,1537,7521,1476
US,Maine,32.82308512,-92.99526883,3036,926,9999
US,Minnesota,43.99509218,-86.24988902,16092,3003,955
US,Minnesota,44.24205652,-94.72562874,1580,2162,96411
US,Mississippi,44.41327865,-95.83806103,920,275,5444
US,Missouri,32.01922104,-89.11786866,2132,597,31041
US,Missouri,31.14971548,-90.10446654,16697,658,619
US,Missouri,36.9325593,-92.49905109,1554,4134,1187
US,Missouri,38.38482826,-93.79293734,168057,789,505
US,North Dakota,35.85402722,-82.71346418,7955,869,852
US,North Dakota,36.41736238,-77.39769443,59351,2344,342
US,Virginia,37.55531756,-79.80982182,896,4513,1070
US,Wyoming,45.26271619,-89.07483625,1779,328,4041
United Kingdom,Alabama,54.2361,-4.5481,816,527,1840
US,Arizona,33.29526734,-85.45708831,1367,1363,560
US,Arizona,32.28725256,-85.18415324,517,826,0
US,Illinois,47.35364087,-115.8916749,1832,4258,1228
US,Indiana,38.71240969,-88.08475366,6561,1452,346
US,Iowa,41.13863784,-85.50791236,2946,1623,1016
US,Kansas,42.12118609,-91.13139641,903,839,350
US,Kansas,43.08310673,-95.62474482,0,336,1900
US,Kentucky,39.28935726,-96.73420026,1947,394,571
US,Mississippi,45.12328869,-94.52839455,484,5737,31825
US,Missouri,30.79187949,-89.11547539,1591,537,3973
US,Montana,37.27029221,-92.46914488,588,784,4326
US,Oklahoma,41.11676341,-84.5801017,3387,670,4135
US,Texas,28.10556197,-96.9995047,1012,23078,832
US,Texas,31.94854689,-98.55876441,53736,711,9219
US,Virginia,36.70586667,-83.12606515,7505,1805,2014
US,Wyoming,43.94641218,-90.618819,8202,2132,6204
US,Alaska,32.1597283,-86.65158371,8252,363,24378
US,California,36.3415714,-91.02455531,1702,426,3828
US,Idaho,32.23334561,-83.4754996,16395,940,10092
US,Iowa,40.31123252,-86.05234925,4446,1238,5934
US,Kansas,41.33577126,-91.71725711,10759,2632,1451
US,Louisiana,38.53184419,-83.37735618,45533,1295,2279
US,Louisiana,36.71225341,-85.71596443,7604,750,3465
US,Oklahoma,39.72984936,-81.08464734,21745,2275,13909
US,Texas,32.97195142,-94.97790104,10982,447,2636
US,Texas,32.74055318,-102.6353295,2693,5949,2701
US,Texas,31.02539637,-96.51272246,5141,1538,5625
US,Wisconsin,39.6065771,-80.6401654,6504,729,14812
Liechtenstein,,47.14,9.55,28007,1229,749
US,Alabama,33.26984193,-85.85836077,4590,2939,2348
US,Alaska,32.38759944,-85.69267724,4904,814,5484
US,Indiana,41.74583951,-89.29977132,11411,223,2981
US,Iowa,41.04166107,-86.69890683,29315,2623,11261
US,Kansas,41.33521503,-92.64083907,1315,846,6300
US,Kentucky,37.16451126,-83.712575,4230,50804,5362
US,Oregon,36.31743373,-96.7033176,11617,2598,2496
US,Pennsylvania,44.62806839,-121.17832,5229,1120,1450
US,Virginia,36.66601852,-80.91703124,19588,8747,1515
US,Washington,38.24530219,-78.015604,13795,738,20109
US,Washington,37.81204314,-79.44605905,9492,1763,1748
US,Wisconsin,38.77071799,-82.02524219,4573,816,1486
US,California,38.44583082,-120.65696,2763,3645,2653
US,Florida,37.28632032,-107.8429014,2679,758,58442
US,Iowa,38.99588883,-85.62710784,37772,1043,2584
US,Kentucky,36.62093411,-88.2731593,3176,471,8078
US,Maryland,30.02531716,-90.80212061,3374,1027,8397
US,Nebraska,48.29607488,-105.0079268,5138,775,873
US,New York,34.00715494,-106.9298354,118240,1443,1492
US,Ternopil Oblast,46.05467334,-89.51719204,4851,488,3189
US,California,36.26844485,-92.68451899,16349,1695,5067
US,Georgia,34.35607081,-83.49644388,17913,320,7978
US,Minnesota,46.20974132,-88.53136251,1430,5706,5379
US,Montana,36.59666326,-89.66070007,2676,701,2668
US,Nebraska,48.62879827,-110.1129252,5773,1510,7618
US,North Carolina,42.63492579,-75.03151402,9663,1558,1682
US,North Carolina,42.44945765,-76.47229843,13341,657,20816
US,Texas,31.19531316,-98.24206613,9837,920,6281
US,Virginia,37.26420587,-77.39609676,4643,4265,3985
US,Washington,37.1435975,-78.05065922,15942,1089,4016
US,Wisconsin,46.43222285,-91.91595768,3057,550,8966
US,Arkansas,35.29631396,-90.77185818,42669,1133,3139
US,Georgia,31.27590016,-83.2252992,12289,215,608
US,Illinois,44.06482372,-116.398376,8346,1365,9506
US,Indiana,40.45674722,-90.67775541,6686,601,3084
US,Indiana,40.84925021,-90.6147432,17080,945,138406
US,Indiana,40.12361933,-87.24217689,6241,1378,9428
US,Iowa,41.33149454,-94.92792482,1066,518,4158
US,Kansas,38.47889676,-98.75636726,19042,1920,28334
US,Louisiana,36.74058474,-86.58047435,5071,2855,2679
US,Louisiana,36.80310688,-84.8251971,278467,255,8002
US,Michigan,45.51229767,-69.95995554,18493,1473,2625
US,Missouri,31.64135687,-88.69573913,8745,3737,14078
US,Missouri,38.29503305,-93.28756116,52392,428,3167
US,New Mexico,42.92015988,-72.25311043,5874,304,1900
US,Tennessee,43.67490933,-98.14458906,14666,612,2451
US,Virginia,34.07945812,-99.24178437,4679,1552,4515
US,Washington,36.6801638,-80.2865648,26075,2923,3111
US,,44.11324419,-89.24317107,5419,686,4704
Japan,Nara,33.235712,129.608033,3386,3699,1649
US,California,35.02201976,-90.74828138,5059,138,5635
US,Illinois,39.00072038,-89.02452658,9603,842,2107
US,Iowa,40.74911165,-86.86492015,5546,1214,18597
US,Michigan,46.89988536,-88.68495385,8548,1099,2632
US,Montana,37.31728859,-91.96564727,3036,2457,4457
US,Nebraska,48.54265777,-115.4046155,10010,2989,5580
US,New York,36.58006022,-105.6310198,3557,1183,2228
US,North Carolina,36.3607755,-76.98104134,34382,987,3045
US,Oklahoma,39.09224872,-82.0305041,5010,1723,11797
US,Puerto Rico,41.33155042,-75.03208106,7857,686,4063
US,Texas,31.70422788,-96.15072516,9990,658,1758
US,Vermont,33.17402785,-102.3354521,4123,373,3879
US,Vermont,30.77031716,-94.37690895,6143,0,1091
US,Georgia,30.04412971,-82.37497443,23476,954,4933
US,Georgia,33.5769205,-83.17139104,7549,10105,2205
US,Idaho,33.09310242,-84.38790389,3241,869,2649
US,Illinois,44.00545243,-116.7647695,7260,1309,5019
US,Indiana,37.75332999,-88.54119706,2285,741,3196
US,Iowa,42.77461496,-92.31795937,9153,2741,6426
US,Kentucky,38.56383358,-94.83832189,3562,300,9636
US,Louisiana,38.03253032,-83.9145241,4362,1253,1342
US,Mississippi,33.91983202,-88.9481545,11024,5082,5007
US,Montana,39.38154439,-94.77068479,6497,2458,11759
US,New Mexico,38.912862,-119.6171333,12945,7849,1679
US,North Carolina,42.70145109,-78.22199579,18666,1379,1059
US,Virginia,33.17659707,-98.68790885,2652,2695,2382
US,Washington,36.72231125,-77.10642712,8819,1977,6906
US,Wisconsin,38.29617706,-80.79759588,22527,1202,12099
US,Wisconsin,38.89285061,-80.23689136,3034,8979,3131
US,Sumy Oblast,43.59422667,-90.8324691,2039,17819,12178
Netherlands,Zeeland,18.0425,-63.0548,4239,13933,449
US,Georgia,30.83922642,-83.58303423,15428,922,3536
US,Georgia,34.34626973,-82.96567682,24340,381,4477
US,Idaho,31.92829517,-82.93491155,6236,853,4341
US,Louisiana,38.29622293,-84.5816631,21622,1072,10004
US,Montana,38.4181765,-92.88791859,851,1448,8092
US,Montana,38.76529479,-91.16124662,6413,1764,3760
US,North Dakota,35.84326734,-77.10860251,9404,25726,3415
US,South Dakota,32.77419582,-81.13845571,8101,959,6375
US,Tennessee,35.81830662,-89.14916269,22276,2458,2024
US,Texas,31.29872538,-95.9936328,16488,2624,2555
Eritrea,,15.1794,39.7823,7137,2044,1521
US,Georgia,32.00979311,-81.44002948,6806,1501,9
US,Kentucky,38.31690743,-83.05092385,11450,4840,2944
US,Puerto Rico,41.42822061,-78.64524744,3466,2683,28853
US,Tennessee,44.35919441,-103.7929428,5012,1392,2709
US,Wisconsin,37.612327,-81.54511071,2691,31498,3706
US,Arkansas,36.36826212,-90.4148172,2504,2285,2676
US,Arkansas,33.21230701,-93.22642793,5341,1149,9784
US,Iowa,38.5411892,-86.49523093,52903,16753,1493
US,Kansas,38.91458712,-99.31751551,4948,6250,4137
US,Utah,31.34318809,-93.85440451,8039,3339,11132
